enrollment_id,student_id,course_id,term_code,grade_point,grade_letter,completion_status,feedback_rating,hours_per_week,engagement_score
ENR-01516,STU-0051,MAC-COMP-8640,2026S,2.67,B-,completed,4.0,7.8,0.54
ENR-01347,STU-0052,MAC-COMP-8540,2025F,3.0,B,completed,4.0,8.3,0.56
ENR-02135,STU-0052,MAC-COMP-8540,2025F,3.0,B,completed,4.0,8.3,0.56
ENR-00419,STU-0052,MAC-COMP-8250,2025S,3.43,A-,completed,5.0,12.9,0.84
ENR-00420,STU-0052,MAC-COMP-8470,2025S,2.84,B,completed,5.0,12.4,0.85
ENR-00421,STU-0052,MAC-COMP-8150,2025S,3.29,B+,completed,4.0,12.6,0.61
ENR-00429,STU-0053,MAC-BU-7500,2025F,2.81,B,completed,3.0,9.1,0.55
ENR-00430,STU-0053,MAC-BU-7700,2025F,3.48,A-,completed,5.0,7.4,0.54
ENR-00431,STU-0053,MAC-COMP-8890,2025F,2.49,B-,completed,5.0,8.4,0.54
ENR-01682,STU-0053,MAC-BU-8120,2025F,3.0,B,completed,3.0,12.0,0.42
ENR-01810,STU-0053,MAC-BU-8140,2025F,2.67,B-,completed,4.0,6.2,0.76
ENR-02470,STU-0053,MAC-BU-8120,2025F,3.0,B,completed,3.0,12.0,0.42
ENR-02598,STU-0053,MAC-BU-8140,2025F,2.67,B-,completed,4.0,6.2,0.76
ENR-00424,STU-0053,MAC-COMP-8150,2025S,3.8,A,completed,5.0,11.3,0.93
ENR-00425,STU-0053,MAC-COMP-8340,2025S,3.0,B+,completed,3.0,11.1,0.7
ENR-00426,STU-0053,MAC-COMP-8220,2025S,3.07,B+,completed,4.0,7.3,0.61
ENR-00427,STU-0053,MAC-COMP-8470,2025S,3.12,B+,completed,5.0,6.2,0.67
ENR-01162,STU-0053,MAC-COMP-8390,2025S,3.67,A-,completed,3.0,13.8,0.73
ENR-01205,STU-0053,MAC-COMP-8490,2025S,3.33,B+,completed,3.0,8.9,0.83
ENR-01950,STU-0053,MAC-COMP-8390,2025S,3.67,A-,completed,3.0,13.8,0.73
ENR-00432,STU-0054,MAC-COMP-8110,2025F,3.57,A-,completed,5.0,7.0,0.57
ENR-01334,STU-0054,MAC-COMP-8540,2025F,3.8,A,completed,5.0,11.8,0.72
ENR-02122,STU-0054,MAC-COMP-8540,2025F,3.8,A,completed,5.0,11.8,0.72
ENR-00440,STU-0054,MAC-BU-7500,2026F,3.07,B+,completed,4.0,10.4,0.6
ENR-01224,STU-0054,MAC-COMP-8490,2026F,3.0,B,completed,4.0,6.2,0.91
ENR-01393,STU-0054,MAC-COMP-8570,2026F,3.67,A-,completed,5.0,7.1,0.53
ENR-02012,STU-0054,MAC-COMP-8490,2026F,3.0,B,completed,4.0,6.2,0.91
ENR-02181,STU-0054,MAC-COMP-8570,2026F,3.67,A-,completed,5.0,7.1,0.53
ENR-00437,STU-0054,MAC-COMP-8340,2026S,3.05,B+,completed,5.0,11.5,0.78
ENR-00438,STU-0054,MAC-BU-7700,2026S,2.97,B,completed,5.0,9.8,0.85
ENR-00439,STU-0054,MAC-BU-7600,2026S,3.69,A-,completed,5.0,6.2,0.92
ENR-01056,STU-0054,MAC-COMP-8130,2026S,2.67,B-,completed,3.0,8.8,0.63
ENR-01673,STU-0054,MAC-COMP-8790,2026S,3.33,B+,completed,4.0,6.0,0.8
ENR-00444,STU-0055,MAC-COMP-8110,2025F,3.16,B+,completed,5.0,13.2,0.47
ENR-00454,STU-0055,MAC-COMP-8720,2026F,4.0,A+,completed,5.0,11.0,0.87
ENR-00449,STU-0055,MAC-COMP-8470,2026S,2.62,B-,completed,3.0,6.6,0.91
ENR-00450,STU-0055,MAC-COMP-8250,2026S,3.45,A-,completed,4.0,11.3,0.78
ENR-00451,STU-0055,MAC-BU-7600,2026S,3.48,A-,completed,3.0,6.6,0.74
ENR-01273,STU-0055,MAC-COMP-8500,2026S,3.8,A,completed,4.0,11.1,0.74
ENR-01767,STU-0055,MAC-BU-8130,2026S,3.0,B,completed,5.0,9.5,0.51
ENR-02061,STU-0055,MAC-COMP-8500,2026S,3.8,A,completed,4.0,11.1,0.74
ENR-02555,STU-0055,MAC-BU-8130,2026S,3.0,B,completed,5.0,9.5,0.51
ENR-00445,STU-0055,MAC-COMP-8340,2026W,3.24,B+,completed,4.0,10.3,0.64
ENR-00447,STU-0055,MAC-COMP-8150,2026W,3.28,B+,completed,3.0,7.9,0.82
ENR-00448,STU-0055,MAC-COMP-8220,2026W,3.39,A-,completed,5.0,7.4,0.92
ENR-00456,STU-0056,MAC-COMP-8110,2024F,3.43,A-,completed,4.0,12.1,0.83
ENR-00461,STU-0056,MAC-COMP-8250,2025S,3.63,A-,completed,4.0,10.9,0.89
ENR-00457,STU-0056,MAC-COMP-8220,2025W,3.95,A+,completed,4.0,13.3,0.67
ENR-00458,STU-0056,MAC-COMP-8470,2025W,2.97,B,completed,4.0,9.4,0.91
ENR-00459,STU-0056,MAC-COMP-8340,2025W,3.28,B+,completed,4.0,12.9,0.49
ENR-00460,STU-0056,MAC-COMP-8150,2025W,3.27,B+,completed,5.0,7.6,0.87
ENR-01613,STU-0056,MAC-COMP-8740,2026F,3.0,B,completed,5.0,12.5,0.59
ENR-01773,STU-0056,MAC-BU-8130,2026F,3.33,B+,completed,3.0,13.7,0.65
ENR-02401,STU-0056,MAC-COMP-8740,2026F,3.0,B,completed,5.0,12.5,0.59
ENR-02561,STU-0056,MAC-BU-8130,2026F,3.33,B+,completed,3.0,13.7,0.65
ENR-01116,STU-0056,MAC-COMP-8207,2026S,3.8,A,completed,4.0,7.1,0.65
ENR-01633,STU-0056,MAC-COMP-8790,2026S,3.67,A-,completed,5.0,11.3,0.76
ENR-01904,STU-0056,MAC-COMP-8207,2026S,3.8,A,completed,4.0,7.1,0.65
ENR-02421,STU-0056,MAC-COMP-8790,2026S,3.67,A-,completed,5.0,11.3,0.76
ENR-00465,STU-0057,MAC-COMP-8110,2025F,3.85,A,completed,5.0,8.7,0.86
ENR-01101,STU-0057,MAC-COMP-8207,2025F,3.33,B+,completed,5.0,12.4,0.78
ENR-01305,STU-0057,MAC-COMP-8500,2025F,3.33,B+,completed,4.0,12.3,0.41
ENR-01353,STU-0057,MAC-COMP-8540,2025F,3.67,A-,completed,3.0,12.0,0.56
ENR-01889,STU-0057,MAC-COMP-8207,2025F,3.33,B+,completed,5.0,12.4,0.78
ENR-02093,STU-0057,MAC-COMP-8500,2025F,3.33,B+,completed,4.0,12.3,0.41
ENR-02141,STU-0057,MAC-COMP-8540,2025F,3.67,A-,completed,3.0,12.0,0.56
ENR-01193,STU-0057,MAC-COMP-8390,2025S,3.8,A,completed,4.0,10.6,0.8
ENR-01239,STU-0057,MAC-COMP-8490,2025S,2.67,B-,completed,4.0,13.7,0.49
ENR-01981,STU-0057,MAC-COMP-8390,2025S,3.8,A,completed,4.0,10.6,0.8
ENR-02027,STU-0057,MAC-COMP-8490,2025S,2.67,B-,completed,4.0,13.7,0.49
ENR-00473,STU-0057,MAC-BU-7500,2026F,3.06,B+,completed,5.0,11.0,0.84
ENR-00475,STU-0057,MAC-COMP-8780,2026F,2.8,B,completed,4.0,9.8,0.7
ENR-00476,STU-0057,MAC-COMP-8890,2026F,2.16,C+,completed,4.0,8.8,0.57
ENR-01786,STU-0057,MAC-BU-8140,2026F,4.0,A+,completed,3.0,9.7,0.78
ENR-02574,STU-0057,MAC-BU-8140,2026F,4.0,A+,completed,3.0,9.7,0.78
ENR-00470,STU-0057,MAC-COMP-8220,2026S,3.49,A-,completed,5.0,9.6,0.72
ENR-00471,STU-0057,MAC-BU-7700,2026S,3.01,B+,completed,4.0,11.8,0.82
ENR-00477,STU-0058,MAC-COMP-8110,2024F,3.76,A,completed,3.0,11.5,0.51
ENR-01058,STU-0058,MAC-COMP-8130,2025F,3.8,A,completed,3.0,7.5,0.69
ENR-01387,STU-0058,MAC-COMP-8570,2025F,3.33,B+,completed,4.0,13.9,0.69
ENR-01846,STU-0058,MAC-COMP-8130,2025F,3.8,A,completed,3.0,7.5,0.69
ENR-02175,STU-0058,MAC-COMP-8570,2025F,3.33,B+,completed,4.0,13.9,0.69
ENR-00482,STU-0058,MAC-COMP-8340,2025S,3.21,B+,completed,4.0,8.2,0.64
ENR-00483,STU-0058,MAC-BU-7700,2025S,3.21,B+,completed,4.0,13.1,0.76
ENR-00478,STU-0058,MAC-COMP-8220,2025W,3.97,A+,completed,4.0,6.5,0.65
ENR-00479,STU-0058,MAC-COMP-8150,2025W,3.18,B+,completed,4.0,13.5,0.94
ENR-00480,STU-0058,MAC-COMP-8470,2025W,3.6,A-,completed,4.0,9.6,0.71
ENR-00481,STU-0058,MAC-COMP-8250,2025W,2.44,B-,completed,3.0,8.2,0.51
ENR-00486,STU-0059,MAC-COMP-8110,2024F,3.79,A,completed,3.0,12.9,0.54
ENR-01218,STU-0059,MAC-COMP-8490,2025F,3.33,B+,completed,4.0,10.5,0.72
ENR-02006,STU-0059,MAC-COMP-8490,2025F,3.33,B+,completed,4.0,10.5,0.72
ENR-00493,STU-0059,MAC-BU-7500,2025S,3.26,B+,completed,4.0,14.0,0.62
ENR-00494,STU-0059,MAC-COMP-8890,2025S,3.45,A-,completed,5.0,6.7,0.82
ENR-01134,STU-0059,MAC-COMP-8380,2025S,3.67,A-,completed,5.0,8.4,0.62
ENR-01629,STU-0059,MAC-COMP-8740,2025S,3.67,A-,completed,5.0,11.4,0.74
ENR-01922,STU-0059,MAC-COMP-8380,2025S,3.67,A-,completed,5.0,8.4,0.62
ENR-02417,STU-0059,MAC-COMP-8740,2025S,3.67,A-,completed,5.0,11.4,0.74
ENR-00487,STU-0059,MAC-COMP-8150,2025W,3.74,A,completed,3.0,12.9,0.48
ENR-00488,STU-0059,MAC-COMP-8250,2025W,3.0,B+,completed,4.0,13.5,0.76
ENR-00490,STU-0059,MAC-COMP-8220,2025W,3.21,B+,completed,3.0,10.6,0.78
ENR-01172,STU-0059,MAC-COMP-8390,2026S,3.0,B,completed,3.0,9.1,0.77
ENR-01390,STU-0059,MAC-COMP-8570,2026S,3.33,B+,completed,3.0,12.3,0.58
ENR-01795,STU-0059,MAC-BU-8140,2026S,3.67,A-,completed,4.0,6.8,0.49
ENR-01960,STU-0059,MAC-COMP-8390,2026S,3.0,B,completed,3.0,9.1,0.77
ENR-00495,STU-0060,MAC-COMP-8110,2025F,3.08,B+,completed,3.0,6.6,0.66
ENR-01736,STU-0060,MAC-BU-8130,2025F,3.67,A-,completed,3.0,6.6,0.75
ENR-02524,STU-0060,MAC-BU-8130,2025F,3.67,A-,completed,3.0,6.6,0.75
ENR-01356,STU-0060,MAC-COMP-8540,2025S,3.33,B+,completed,5.0,14.0,0.62
ENR-02144,STU-0060,MAC-COMP-8540,2025S,3.33,B+,completed,5.0,14.0,0.62
ENR-01184,STU-0060,MAC-COMP-8390,2026F,3.33,B+,completed,3.0,11.5,0.67
ENR-01972,STU-0060,MAC-COMP-8390,2026F,3.33,B+,completed,3.0,11.5,0.67
ENR-00501,STU-0060,MAC-BU-7600,2026S,3.22,B+,completed,5.0,9.9,0.49
ENR-00503,STU-0060,MAC-COMP-8890,2026S,2.8,B,completed,4.0,8.0,0.64
ENR-00504,STU-0061,MAC-COMP-8110,2025F,3.02,B+,completed,5.0,7.2,0.48
ENR-00507,STU-0061,MAC-COMP-8220,2026W,3.01,B+,completed,3.0,9.9,0.48
ENR-01574,STU-0061,MAC-COMP-8700,2026W,3.67,A-,completed,5.0,8.4,0.45
ENR-01586,STU-0061,MAC-COMP-8740,2026W,3.33,B+,completed,3.0,9.1,0.67
ENR-00509,STU-0062,MAC-COMP-8110,2025F,3.37,A-,completed,5.0,10.5,0.53
ENR-01716,STU-0062,MAC-BU-8120,2025F,3.67,A-,completed,4.0,12.0,0.9
ENR-02504,STU-0062,MAC-BU-8120,2025F,3.67,A-,completed,4.0,12.0,0.9
ENR-01556,STU-0062,MAC-COMP-8700,2025S,2.33,C+,completed,5.0,8.7,0.58
ENR-02344,STU-0062,MAC-COMP-8700,2025S,2.33,C+,completed,5.0,8.7,0.58
ENR-00520,STU-0062,MAC-COMP-8890,2026F,3.36,A-,completed,5.0,13.9,0.58
ENR-01147,STU-0062,MAC-COMP-8380,2026F,3.33,B+,completed,5.0,13.9,0.57
ENR-01935,STU-0062,MAC-COMP-8380,2026F,3.33,B+,completed,5.0,13.9,0.57
ENR-00514,STU-0062,MAC-COMP-8470,2026S,3.48,A-,completed,3.0,6.3,0.56
ENR-00515,STU-0062,MAC-BU-7700,2026S,4.0,A+,completed,4.0,6.0,0.47
ENR-00516,STU-0062,MAC-BU-7600,2026S,3.39,A-,completed,4.0,9.1,0.79
ENR-01789,STU-0062,MAC-BU-8140,2026S,3.0,B,completed,4.0,9.4,0.63
ENR-02577,STU-0062,MAC-BU-8140,2026S,3.0,B,completed,4.0,9.4,0.63
ENR-00526,STU-0063,MAC-COMP-8340,2025F,3.06,B+,completed,5.0,8.7,0.67
ENR-00527,STU-0063,MAC-COMP-8470,2025F,3.35,A-,completed,4.0,7.6,0.72
ENR-00528,STU-0063,MAC-BU-7700,2025F,3.17,B+,completed,3.0,8.2,0.47
ENR-01084,STU-0063,MAC-COMP-8207,2025F,4.0,A+,completed,5.0,10.6,0.94
ENR-01638,STU-0063,MAC-COMP-8790,2025F,3.67,A-,completed,3.0,11.5,0.66
ENR-01872,STU-0063,MAC-COMP-8207,2025F,4.0,A+,completed,5.0,10.6,0.94
ENR-02426,STU-0063,MAC-COMP-8790,2025F,3.67,A-,completed,3.0,11.5,0.66
ENR-00522,STU-0063,MAC-COMP-8150,2025S,3.55,A-,completed,5.0,9.2,0.79
ENR-00523,STU-0063,MAC-COMP-8250,2025S,3.78,A,completed,3.0,6.1,0.86
ENR-00524,STU-0063,MAC-COMP-8220,2025S,4.0,A+,completed,3.0,13.9,0.6
ENR-01384,STU-0063,MAC-COMP-8570,2025S,3.33,B+,completed,5.0,8.0,0.42
ENR-01491,STU-0063,MAC-COMP-8610,2025S,3.8,A,completed,3.0,13.9,0.63
ENR-02172,STU-0063,MAC-COMP-8570,2025S,3.33,B+,completed,5.0,8.0,0.42
ENR-02279,STU-0063,MAC-COMP-8610,2025S,3.8,A,completed,3.0,13.9,0.63
ENR-00521,STU-0063,MAC-COMP-8110,2025W,2.51,B-,completed,4.0,11.2,0.47
ENR-01438,STU-0063,MAC-COMP-8590,2026S,3.0,B,completed,4.0,13.7,0.56
ENR-02226,STU-0063,MAC-COMP-8590,2026S,3.0,B,completed,4.0,13.7,0.56
ENR-00529,STU-0063,MAC-BU-7500,2026W,3.58,A-,completed,3.0,8.9,0.52
ENR-00533,STU-0064,MAC-COMP-8110,2024F,3.19,B+,completed,3.0,6.8,0.95
ENR-00542,STU-0064,MAC-BU-7500,2025F,3.24,B+,completed,3.0,9.0,0.59
ENR-00543,STU-0064,MAC-COMP-8830,2025F,2.74,B,completed,4.0,6.2,0.66
ENR-00538,STU-0064,MAC-COMP-8150,2025S,3.57,A-,completed,3.0,12.7,0.62
ENR-00539,STU-0064,MAC-COMP-8250,2025S,3.64,A-,completed,4.0,7.6,0.86
ENR-00540,STU-0064,MAC-BU-7700,2025S,3.28,B+,completed,5.0,11.4,0.61
ENR-01164,STU-0064,MAC-COMP-8390,2025S,2.67,B-,completed,4.0,11.2,0.48
ENR-01952,STU-0064,MAC-COMP-8390,2025S,2.67,B-,completed,4.0,11.2,0.48
ENR-00534,STU-0064,MAC-COMP-8470,2025W,3.84,A,completed,4.0,13.9,0.6
ENR-00535,STU-0064,MAC-COMP-8220,2025W,3.28,B+,completed,4.0,11.2,0.95
ENR-00545,STU-0065,MAC-COMP-8110,2025F,4.0,A+,completed,5.0,13.9,0.81
ENR-01593,STU-0065,MAC-COMP-8740,2025F,3.33,B+,completed,5.0,13.3,0.62
ENR-02381,STU-0065,MAC-COMP-8740,2025F,3.33,B+,completed,5.0,13.3,0.62
ENR-01047,STU-0065,MAC-COMP-8130,2025S,3.8,A,completed,5.0,7.9,0.71
ENR-01835,STU-0065,MAC-COMP-8130,2025S,3.8,A,completed,5.0,7.9,0.71
ENR-01562,STU-0065,MAC-COMP-8700,2026F,3.67,A-,completed,3.0,6.8,0.67
ENR-02350,STU-0065,MAC-COMP-8700,2026F,3.67,A-,completed,3.0,6.8,0.67
ENR-01291,STU-0065,MAC-COMP-8500,2026S,3.33,B+,completed,5.0,7.3,0.64
ENR-01428,STU-0065,MAC-COMP-8590,2026S,3.33,B+,completed,3.0,9.6,0.71
ENR-00555,STU-0066,MAC-COMP-8150,2025F,3.35,A-,completed,3.0,9.3,0.68
ENR-00556,STU-0066,MAC-BU-7700,2025F,3.04,B+,completed,3.0,13.7,0.6
ENR-00557,STU-0066,MAC-BU-7600,2025F,3.25,B+,completed,5.0,10.6,0.85
ENR-01509,STU-0066,MAC-COMP-8640,2025F,2.67,B-,completed,5.0,9.0,0.81
ENR-01719,STU-0066,MAC-BU-8130,2025F,3.0,B,completed,5.0,13.1,0.51
ENR-02297,STU-0066,MAC-COMP-8640,2025F,2.67,B-,completed,5.0,9.0,0.81
ENR-02507,STU-0066,MAC-BU-8130,2025F,3.0,B,completed,5.0,13.1,0.51
ENR-00551,STU-0066,MAC-COMP-8470,2025S,2.74,B,completed,3.0,13.6,0.54
ENR-00552,STU-0066,MAC-COMP-8340,2025S,3.19,B+,completed,4.0,13.9,0.69
ENR-00553,STU-0066,MAC-COMP-8220,2025S,3.19,B+,completed,4.0,8.2,0.89
ENR-00554,STU-0066,MAC-COMP-8250,2025S,3.74,A,completed,4.0,6.2,0.58
ENR-00550,STU-0066,MAC-COMP-8110,2025W,3.38,A-,completed,3.0,8.4,0.75
ENR-01274,STU-0066,MAC-COMP-8500,2026F,3.67,A-,completed,3.0,6.1,0.68
ENR-02062,STU-0066,MAC-COMP-8500,2026F,3.67,A-,completed,3.0,6.1,0.68
ENR-01180,STU-0066,MAC-COMP-8390,2026S,3.0,B,completed,3.0,13.8,0.82
ENR-01968,STU-0066,MAC-COMP-8390,2026S,3.0,B,completed,3.0,13.8,0.82
ENR-00562,STU-0067,MAC-COMP-8110,2024F,3.2,B+,completed,4.0,8.1,0.49
ENR-01595,STU-0067,MAC-COMP-8740,2025F,3.33,B+,completed,3.0,12.2,0.69
ENR-02383,STU-0067,MAC-COMP-8740,2025F,3.33,B+,completed,3.0,12.2,0.69
ENR-01188,STU-0067,MAC-COMP-8390,2025S,3.33,B+,completed,5.0,7.9,0.71
ENR-01976,STU-0067,MAC-COMP-8390,2025S,3.33,B+,completed,5.0,7.9,0.71
ENR-00563,STU-0067,MAC-COMP-8250,2025W,3.59,A-,completed,5.0,6.1,0.61
ENR-00564,STU-0067,MAC-COMP-8220,2025W,3.56,A-,completed,5.0,13.0,0.49
ENR-01812,STU-0067,MAC-BU-8140,2026F,3.33,B+,completed,5.0,7.4,0.73
ENR-02600,STU-0067,MAC-BU-8140,2026F,3.33,B+,completed,5.0,7.4,0.73
ENR-00577,STU-0068,MAC-COMP-8720,2025F,2.97,B,completed,3.0,11.6,0.57
ENR-00578,STU-0068,MAC-COMP-8890,2025F,3.26,B+,completed,4.0,10.0,0.71
ENR-01269,STU-0068,MAC-COMP-8500,2025F,3.0,B,completed,5.0,7.1,0.56
ENR-01575,STU-0068,MAC-COMP-8700,2025F,3.8,A,completed,5.0,6.4,0.4
ENR-02057,STU-0068,MAC-COMP-8500,2025F,3.0,B,completed,5.0,7.1,0.56
ENR-02363,STU-0068,MAC-COMP-8700,2025F,3.8,A,completed,5.0,6.4,0.4
ENR-00572,STU-0068,MAC-COMP-8220,2025S,3.42,A-,completed,3.0,6.2,0.76
ENR-00573,STU-0068,MAC-COMP-8250,2025S,2.97,B,completed,5.0,13.5,0.54
ENR-00574,STU-0068,MAC-COMP-8150,2025S,2.8,B,completed,4.0,13.8,0.85
ENR-00568,STU-0068,MAC-COMP-8110,2025W,3.67,A-,completed,3.0,8.5,0.66
ENR-00569,STU-0068,MAC-BU-7500,2025W,3.07,B+,completed,5.0,12.9,0.71
ENR-00579,STU-0069,MAC-COMP-8110,2024F,3.06,B+,completed,4.0,11.5,0.62
ENR-01780,STU-0069,MAC-BU-8140,2025F,3.0,B,completed,3.0,12.7,0.6
ENR-02568,STU-0069,MAC-BU-8140,2025F,3.0,B,completed,3.0,12.7,0.6
ENR-00585,STU-0069,MAC-COMP-8250,2025S,3.39,A-,completed,4.0,6.7,0.62
ENR-00586,STU-0069,MAC-BU-7600,2025S,3.06,B+,completed,4.0,9.6,0.73
ENR-00587,STU-0069,MAC-COMP-8890,2025S,2.89,B,completed,4.0,11.1,0.48
ENR-01145,STU-0069,MAC-COMP-8380,2025S,3.0,B,completed,5.0,14.0,0.47
ENR-01514,STU-0069,MAC-COMP-8640,2025S,3.67,A-,completed,4.0,6.4,0.87
ENR-01933,STU-0069,MAC-COMP-8380,2025S,3.0,B,completed,5.0,14.0,0.47
ENR-02302,STU-0069,MAC-COMP-8640,2025S,3.67,A-,completed,4.0,6.4,0.87
ENR-00580,STU-0069,MAC-COMP-8220,2025W,3.09,B+,completed,3.0,12.3,0.82
ENR-00582,STU-0069,MAC-COMP-8470,2025W,3.11,B+,completed,5.0,11.7,0.93
ENR-00583,STU-0069,MAC-COMP-8340,2025W,2.72,B,completed,3.0,12.6,0.83
ENR-01441,STU-0069,MAC-COMP-8590,2026S,3.0,B,completed,5.0,13.5,0.52
ENR-00593,STU-0070,MAC-COMP-8220,2025F,3.03,B+,completed,4.0,12.4,0.78
ENR-00594,STU-0070,MAC-COMP-8250,2025F,3.7,A,completed,3.0,8.5,0.59
ENR-00595,STU-0070,MAC-BU-7500,2025F,3.86,A,completed,4.0,9.9,0.8
ENR-00589,STU-0070,MAC-COMP-8470,2025S,3.33,A-,completed,4.0,7.4,0.62
ENR-00591,STU-0070,MAC-COMP-8340,2025S,2.95,B,completed,3.0,12.0,0.64
ENR-00592,STU-0070,MAC-COMP-8150,2025S,3.64,A-,completed,4.0,8.2,0.71
ENR-01710,STU-0070,MAC-BU-8120,2025S,3.67,A-,completed,5.0,8.9,0.68
ENR-02498,STU-0070,MAC-BU-8120,2025S,3.67,A-,completed,5.0,8.9,0.68
ENR-00588,STU-0070,MAC-COMP-8110,2025W,3.54,A-,completed,5.0,13.3,0.8
ENR-01038,STU-0070,MAC-COMP-8130,2026F,3.67,A-,completed,3.0,9.4,0.72
ENR-01110,STU-0070,MAC-COMP-8207,2026F,2.67,B-,completed,5.0,13.6,0.41
ENR-01292,STU-0070,MAC-COMP-8500,2026F,2.0,C,completed,3.0,14.0,0.55
ENR-01549,STU-0070,MAC-COMP-8700,2026F,3.67,A-,completed,5.0,8.5,0.81
ENR-01826,STU-0070,MAC-COMP-8130,2026F,3.67,A-,completed,3.0,9.4,0.72
ENR-01898,STU-0070,MAC-COMP-8207,2026F,2.67,B-,completed,5.0,13.6,0.41
ENR-02080,STU-0070,MAC-COMP-8500,2026F,2.0,C,completed,3.0,14.0,0.55
ENR-00605,STU-0071,MAC-COMP-8340,2025F,3.47,A-,completed,5.0,9.0,0.88
ENR-00606,STU-0071,MAC-COMP-8250,2025F,3.49,A-,completed,4.0,10.8,0.81
ENR-00607,STU-0071,MAC-BU-7700,2025F,3.92,A+,completed,5.0,8.3,0.5
ENR-00602,STU-0071,MAC-COMP-8220,2025S,2.95,B,completed,5.0,9.7,0.69
ENR-00603,STU-0071,MAC-COMP-8150,2025S,3.71,A,completed,4.0,10.6,0.73
ENR-00604,STU-0071,MAC-COMP-8470,2025S,3.75,A,completed,3.0,13.2,0.64
ENR-01102,STU-0071,MAC-COMP-8207,2025S,3.0,B,completed,5.0,9.7,0.84
ENR-01890,STU-0071,MAC-COMP-8207,2025S,3.0,B,completed,5.0,9.7,0.84
ENR-00600,STU-0071,MAC-COMP-8110,2025W,3.61,A-,completed,4.0,7.1,0.56
ENR-01170,STU-0071,MAC-COMP-8390,2026S,2.0,C,completed,3.0,13.5,0.88
ENR-01442,STU-0071,MAC-COMP-8590,2026S,3.67,A-,completed,4.0,11.4,0.48
ENR-01690,STU-0071,MAC-BU-8120,2026S,3.8,A,completed,4.0,8.2,0.55
ENR-01735,STU-0071,MAC-BU-8130,2026S,2.67,B-,completed,4.0,13.1,0.4
ENR-01050,STU-0072,MAC-COMP-8130,2025F,3.0,B,completed,4.0,11.7,0.62
ENR-01314,STU-0072,MAC-COMP-8500,2025F,3.8,A,completed,5.0,11.0,0.74
ENR-01838,STU-0072,MAC-COMP-8130,2025F,3.0,B,completed,4.0,11.7,0.62
ENR-02102,STU-0072,MAC-COMP-8500,2025F,3.8,A,completed,5.0,11.0,0.74
ENR-00613,STU-0072,MAC-COMP-8150,2025S,3.49,A-,completed,5.0,10.1,0.88
ENR-00615,STU-0072,MAC-COMP-8220,2025S,3.77,A,completed,5.0,8.7,0.89
ENR-01397,STU-0072,MAC-COMP-8570,2025S,3.0,B,completed,5.0,7.7,0.5
ENR-01715,STU-0072,MAC-BU-8120,2025S,3.33,B+,completed,3.0,6.0,0.73
ENR-02185,STU-0072,MAC-COMP-8570,2025S,3.0,B,completed,5.0,7.7,0.5
ENR-02503,STU-0072,MAC-BU-8120,2025S,3.33,B+,completed,3.0,6.0,0.73
ENR-00617,STU-0073,MAC-COMP-8110,2025F,3.77,A,completed,4.0,13.9,0.6
ENR-01160,STU-0073,MAC-COMP-8380,2025F,3.0,B,completed,3.0,14.0,0.64
ENR-01948,STU-0073,MAC-COMP-8380,2025F,3.0,B,completed,3.0,14.0,0.64
ENR-01561,STU-0073,MAC-COMP-8700,2025S,3.0,B,completed,5.0,7.5,0.58
ENR-02349,STU-0073,MAC-COMP-8700,2025S,3.0,B,completed,5.0,7.5,0.58
ENR-01319,STU-0073,MAC-COMP-8540,2026S,4.0,A+,completed,4.0,10.0,0.57
ENR-02107,STU-0073,MAC-COMP-8540,2026S,4.0,A+,completed,4.0,10.0,0.57
ENR-00618,STU-0073,MAC-COMP-8470,2026W,3.23,B+,completed,4.0,11.9,0.45
ENR-00619,STU-0073,MAC-COMP-8250,2026W,3.05,B+,completed,4.0,7.4,0.51
ENR-00620,STU-0073,MAC-COMP-8340,2026W,3.49,A-,completed,4.0,8.5,0.75
ENR-00622,STU-0074,MAC-COMP-8110,2025F,3.51,A-,completed,4.0,12.3,0.56
ENR-01594,STU-0074,MAC-COMP-8740,2025S,3.67,A-,completed,5.0,10.1,0.49
ENR-02382,STU-0074,MAC-COMP-8740,2025S,3.67,A-,completed,5.0,10.1,0.49
ENR-01328,STU-0074,MAC-COMP-8540,2026F,3.33,B+,completed,4.0,9.7,0.73
ENR-01480,STU-0074,MAC-COMP-8610,2026F,3.0,B,completed,5.0,6.0,0.83
ENR-02116,STU-0074,MAC-COMP-8540,2026F,3.33,B+,completed,4.0,9.7,0.73
ENR-02268,STU-0074,MAC-COMP-8610,2026F,3.0,B,completed,5.0,6.0,0.83
ENR-01783,STU-0074,MAC-BU-8140,2026S,3.33,B+,completed,4.0,7.5,0.82
ENR-00627,STU-0075,MAC-COMP-8110,2024F,3.24,B+,completed,4.0,6.6,0.53
ENR-01746,STU-0075,MAC-BU-8130,2025F,2.67,B-,completed,5.0,6.9,0.51
ENR-02534,STU-0075,MAC-BU-8130,2025F,2.67,B-,completed,5.0,6.9,0.51
ENR-01383,STU-0075,MAC-COMP-8570,2025S,3.33,B+,completed,4.0,7.9,0.44
ENR-01577,STU-0075,MAC-COMP-8700,2025S,3.0,B,completed,4.0,9.8,0.46
ENR-02171,STU-0075,MAC-COMP-8570,2025S,3.33,B+,completed,4.0,7.9,0.44
ENR-02365,STU-0075,MAC-COMP-8700,2025S,3.0,B,completed,4.0,9.8,0.46
